ID
2679943411
23860719
4253250904
30515604
165316327
2179155919
8.31197E+17
8.01931E+17
239579676
1.06599E+18
32646116
26020330
64350167
26778374
8.17563E+17
1.06597E+18
9.41694E+17
1.06566E+18
2750548985
29734459
610753867
7.26867E+17
1018687970
9.24058E+17
1539063318
84159694
44623963
189968602
437984671
8.90091E+17
313048070
67730063
3197589037
2421314104
76202923
21907306
8.226E+17
1.04353E+18
274328108
3592293977
2193222878
215443538
20208197
43394810
2836172548
8.22949E+17
149881255
2360251098
501264406
1.02248E+18
382722277
612529751
1.03304E+18
2875700829
93996035
291718739
860738238
449692385
9.28267E+17
9.61268E+17
61616633
9.32296E+17
3886965792
71622608
3310122987
184944852
547160299
16605141
604060882
8.20726E+17
405311527
1.03808E+18
63498768
95463107
973942777
3234262628
3009125301
2380657014
3183656815
19371918
102270731
7.39495E+17
62298886
1052945251
860108534
7.5724E+17
42339817
260543269
1201691
2196562795
148079696
37426027
1129412624
6145622
22058271
2657765104
304291561
31418989
873867937
1.00925E+18
2772901371
21537582
80076685
7.86913E+17
264946435
105889883
2528714604
1252139990
274142702
9.70759E+17
2325549200
2722693524
2287122354
450952606
229338913
2563450278
2365851164
232750303
162394919
135668781
807956844
9.38229E+17
1.03624E+18
490939427
33486916
1.06595E+18
1592402124
9.57243E+17
436925368
2446603708
26754354
938857050
50819627
454140113
614727453
2820845846
1.00713E+18
8.28675E+17
60778033
145276965
224437290
914621863
260874238
1402560680
7.62375E+17
1.06578E+18
394963003
453554291
9.16837E+17
7.64548E+17
101387118
24037426
7.25232E+17
7.12757E+17
893257297
544732668
3921331095
1.06009E+18
2989202299
1.05352E+18
4368207615
1.00648E+18
325049708
8.88201E+17
13515802
383560365
2647302792
7.66576E+17
1.04037E+18
8.17876E+17
9.54859E+17
1455697760
7.08835E+17
1.04443E+18
418864290
1551368160
1.06377E+18
184457761
1.04669E+18
7.9069E+17
9.02231E+17
24107578
7.57808E+17
3158067283
1289834497
8.21707E+17
449602626
108366960
353730821
636558294
1533617113
529552279
8.14962E+17
436203669
1.06518E+18
1497228780
484165080
848669047
391558265
2462336215
18059548
1.01928E+18
4715594774
8.9976E+17
1.01186E+18
8.55464E+17
9.0091E+17
9.07041E+17
1.05508E+18
2895718680
48553542
2393297294
16835358
2189697402
249974991
3031905733
345612731
2745946048
2904742949
15525504
8.17485E+17
1.0647E+18
1.05959E+18
7.199E+17
8.24309E+17
47365341
14468728
1345585368
33621065
48482571
3406519618
22745722
8.72958E+17
2861875321
248925987
126887254
2886368093
358525666
61510168
22778924
771666432
9.49429E+17
74359504
284199802
573544631
8.9288E+17
466926765
16184767
579462078
3578144055
8.28244E+17
3475234392
351111496
1.06582E+18
1517161566
2848379487
1.06317E+18
1323592591
576809166
970972399
23408137
1654497913
20344007
30673472
3691671742
826070653
898343702
9.1996E+17
24631749
8.01825E+17
385538393
3817645456
874916443
4624528576
181778419
242572580
50082136
2339670074
1.00984E+18
182560584
7.2453E+17
2215013024
1.06507E+18
9.82034E+17
7.33735E+17
1.04533E+18
29839599
533670586
78648632
127647686
1890158304
7.29816E+17
458788016
19989996
974389700
327014395
97140744
104900847
7.6429E+17
1651535774
198048101
2614716942
306705121
7.77068E+17
2266368530
23688611
3401478310
464645427
57868348
520948291
2614682767
300653906
1626989982
1.0658E+18
8.73136E+17
7.98204E+17
367229466
96881311
9.59428E+17
263960570
440745026
1.04477E+18
2945494892
131308798
244320985
898703437
15423453
1398400741
2373801791
2940161957
66842091
405569783
42176162
3675231192
1.0357E+18
898728732
716649329
805996214
1.02105E+18
81614463
1243847156
426942372
399714621
9.36078E+17
498522289
401756224
18195317
1.06543E+18
1.06533E+18
28695919
732928759
1.03708E+18
2610783128
1256104915
2891705420
3886405274
164097344
12293442
8.87735E+17
4209072225
7.7044E+17
126410046
8.05818E+17
8.23645E+17
390406415
2218552147
1.00017E+18
9.66563E+17
627581040
2890781072
3146435311
37377145
9.81346E+17
67178897
318019075
8.86673E+17
198490449
1140863924
9.62884E+17
2473303772
8.19686E+17
7.34855E+17
44629030
8.04846E+17
601608348
3170471271
8.38954E+17
350864434
9.73712E+17
9.47976E+17
222960972
2971922656
37261755
1518157411
331993235
2296043714
67397666
1144175432
2761203686
39155696
1.05708E+18
1195476404
1529054311
7.57763E+17
304696209
2602697342
18355836
9.05889E+17
28610941
1.02218E+18
42712812
36818656
863710170
36228617
9.01967E+17
2988022186
273125500
87510427
70560585
9.96529E+17
722760602
1.0539E+18
4721538662
14266882
7.79883E+17
8.0295E+17
211328534
19437528
150381292
2511644534
35414995
276292013
8.68494E+17
453891685
8.97404E+17
1514987744
3882949241
373155479
1.00294E+18
8.16096E+17
396861219
15742985
174788537
312927778
9.43991E+17
1.03079E+18
1.00009E+18
63674974
1669364678
8.10231E+17
8.30784E+17
7.75538E+17
19421698
800896998
2418116666
8.06271E+17
477981251
2240082307
15807957
232575604
914793242
50946994
7.94394E+17
7.18927E+17
63498113
3342399712
7.85592E+17
244730931
8.05216E+17
971113837
29251738
2762414154
8.86262E+17
2164656474
121362426
531482135
1.04544E+18
7.99605E+17
9.35985E+17
745886762
2765379266
7.66493E+17
275596306
369189316
29339106
8.93939E+17
42826443
61571389
257829534
216696619
8.89157E+17
9.45675E+17
426764218
9.10673E+17
747525752
294873384
36116218
722814546
17606522
3381822885
33718532
49360522
106581296
2735019581
7.37014E+17
3704210838
818510755
2310896976
1491893592
3187227260
7.90329E+17
1531484964
1.00989E+18
1.05587E+18
1589028830
598575808
1337078083
34618692
8.85687E+17
1163821172
3617231173
3311182249
2984973176
382822320
32412132
259085626
1.04797E+18
7.94377E+17
8.91294E+17
9.63496E+17
285928870
2616001708
202157841
9.76857E+17
463282214
292539588
570024563
1597518410
109918514
158403886
321590127
3178608518
7.32545E+17
9.76893E+17
2971402497
21553391
9.37028E+17
3006977969
358328767
2758147895
1.02149E+18
9.5897E+17
9.70313E+17
9.98573E+17
2828978482
1394062410
27278259
281310370
243892191
300641451
7.44215E+17
2163481918
73323280
17905273
184448143
2672431576
792086186
2414023773
584836804
3422936973
1.06555E+18
138297051
18266144
1.06405E+18
1.06413E+18
37560752
442427626
429410954
2976751281
9.64184E+17
7.42058E+17
790815062
7.77498E+17
372831662
533729542
310509013
1.05689E+18
261444018
17853561
219766063
1.04736E+18
471454264
1662523214
4646810792
866434711
1.03961E+18
47041564
1250462316
580190564
570070771
249357893
222733305
1.06573E+18
8.17817E+17
2999765125
9.16268E+17
1.02081E+18
4786059561
9.94272E+17
1646418247
1317381
2505105729
2511124664
7.96429E+17
2596830265
1636098090
40358847
902587183
2863083106
9.29658E+17
8.00186E+17
8.83026E+17
1.06572E+18
114093986
4711047973
41923148
8.36359E+17
8.12279E+17
64446489
34178036
3853425315
563330451
8.04471E+17
3289741310
9.74064E+17
1.02679E+18
8.08861E+17
192935052
8.16088E+17
432903161
1.04608E+18
9.20355E+17
1.06572E+18
8.3628E+17
1.05586E+18
219576252
8.80109E+17
513942263
1.04535E+18
2422194571
1.05567E+18
8.1387E+17
12525292
1035906896
25189845
197245674
1883594413
3280020408
480955483
82909122
52961396
369667066
163282337
1.00566E+18
8.31832E+17
1634193126
3020250606
9.53151E+17
479134617
9.54107E+17
1455943777
527556555
17371745
1.03786E+18
7.9869E+17
279305088
67597853
31234843
3938536053
1.04869E+18
319394168
576939846
15994909
1.05594E+18
8.92112E+17
223183167
489894993
3121178060
912663114
493983187
7.58813E+17
4175324778
499410816
4716849925
70398142
1.0657E+18
627219440
9.38039E+17
17105958
8.98594E+17
1167335653
7.12388E+17
706014715
394118697
9.62737E+17
7.2583E+17
15993582
194359374
154611131
1.06348E+18
2787379317
7.86396E+17
581409683
468883579
1.01497E+18
1411161133
15911654
3619955712
452686234
17888063
15925065
15626104
9.60205E+17
146527073
814232971
8.82341E+17
1645840644
1.0642E+18
249905036
1.0272E+18
49711587
15557243
1.05669E+18
27363016
846758922
8.3302E+17
3000374766
18179219
16546739
574232800
7.14583E+17
15146870
556365253
8.02025E+17
3317064540
1378318014
96056498
1630785872
1.04784E+18
1308760026
312164800
34082620
1.05222E+18
9.75832E+17
1208242087
17742757
31279898
32638551
552573168
748159466
9.1793E+17
7.9763E+17
1096136766
360990207
34543207
1534610857
450843581
458401506
7.91364E+17
73237823
82546930
8.24239E+17
8.23877E+17
35041572
244772798
216328218
1.05814E+18
19970528
193845674
8.75438E+17
8.20713E+17
982482284
8.83321E+17
1416127621
3300658631
3056258459
231651204
23692437
1349373144
20197484
539243415
1.04632E+18
74762698
3327002773
1.00051E+18
1531627662
2862598107
45718266
406612449
3122768125
8.57585E+17
7.09133E+17
1288528248
745631220
9.40873E+17
317960648
223848624
1.04581E+18
7.61745E+17
7.43043E+17
8.01248E+17
3078251295
508142098
7.57638E+17
29937790
8.33765E+17
7.18928E+17
559184681
9.80505E+17
7.98249E+17
409734640
47212311
7.79692E+17
167769903
22414502
375961367
632985796
919200644
1.02785E+18
117241527
7.90013E+17
1631528161
4874253870
2218056504
323140379
1372497378
8.9103E+17
1123536535
332386018
4271663532
1485670358
2175366875
57480647
2168348689
534852565
1.06128E+18
345087302
25491646
1072474160
98078012
2739460707
7.22515E+17
538576157
59496484
7.86307E+17
8.40211E+17
3657183616
1277772068
1209304381
160972223
9.98121E+17
237956294
43184425
1.05802E+18
9.51245E+17
67506586
7.26426E+17
8.86846E+17
526632342
1429245848
8.18297E+17
8.80258E+17
2767516817
2732882974
15598202
1132200960
8.19595E+17
8.25189E+17
8.35684E+17
101812747
3352769170
468041863
1.05703E+18
1142432750
9.24431E+17
9.38955E+17
395015276
77229525
2888783263
862198644
374565861
8.05836E+17
247790685
860744894
7.80619E+17
399206496
2276663952
43817789
3116573473
9.12168E+17
8.95059E+17
617767204
1.05611E+18
8.83109E+17
338007235
282280659
60233452
519718850
7.98958E+17
105081629
773561576
27555482
451186252
28036219
1.00343E+18
97559262
9.03885E+17
9.96842E+17
197942095
2717809343
97737457
264227155
9.47265E+17
392935856
34519467
3069803238
4837551853
170802272
138940996
71139552
8.17955E+17
66344534
22674695
796576704
1639211804
1.06542E+18
82972611
756151435
244285986
20310582
22013202
924323604
2727340813
416620370
130624758
1.01004E+18
88238424
334322942
7.39222E+17
1.02884E+18
53687075
22041192
293767080
278932992
390157286
1.00038E+18
1.02119E+18
8.26508E+17
7.76229E+17
1.06308E+18
8.632E+17
1.03718E+18
2335809331
62778078
2604183014
4130566169
2709049253
7.69921E+17
3773695693
9.93987E+17
7.11244E+17
946881306
9.25006E+17
8.22511E+17
1.02732E+18
1.02575E+18
1007705294
1.05343E+18
