ID,oliver,meyers,colbert,sambee,hannity,carlson,maddow,tapper,cooper,lindsay,cruz,mitch,paulryan,berie,warren,kamala,beto,ratedogs,rowling,james,elonmusk
256832482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711690937,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
134731531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485135055,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
2181188963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343642705,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1
42265339,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1474586442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18358420,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
28728481,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
215068412,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15617211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
701217947,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
151487437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16079064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3168940489,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
345627847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2401024229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
29123420,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
322873153,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
525150690,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
23404078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846143790427619328,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1
814646095028617216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234645178,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1177832636,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1
1016867975612239873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173959491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160620262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015006885278175232,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
912011891190505475,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1
799650593048526848,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1
18634978,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
985028264807845888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452650640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
258790015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464079313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64029101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2540788232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62521064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537510140,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59045260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
30810917,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2230575654,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
101054782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431023304,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
806341823874666497,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
173467402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459511389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
309771276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950742767990435840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
261328493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
328357630,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
101284066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39554961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3472618155,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
964040465224888320,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
556968577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716353792346705921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192054122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049404603379269632,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4919865969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
759419787416113152,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1064936934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29478953,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357293516,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1010489454,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
81376569,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
2324396562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
985296219302977538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
111083884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
19700447,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
85817048,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
785354603202215936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31682357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253184692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780833068999319552,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1005215330619273221,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
20438472,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
78248443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835174490925592577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
57042060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
16808270,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1529525755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034794280622149632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263968511,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1599982184,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412680965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15810509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
80098025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711326602760691716,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1398081128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448435902,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
121414044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713654535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126170291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960324483553865728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137708693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
951524291421659138,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
707728267504193537,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825459658928291840,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
50566373,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
402154258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
390112800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185148168,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
311855801,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
719241462,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1
536530096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460472112,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1
2869565034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76455374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021149024877887488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806610487295307776,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1014027235274231808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873624337462550529,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1
2209695272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
66297057,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
318210025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
20496399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66480642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766304867153485825,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
174622600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
959014974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820450615604047872,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1255581182,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
122538135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940610156936777728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407260654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979480436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2730795836,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
185890034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24192946,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
211567729,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
385780221,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
39082823,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
304601081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043168341391753216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889969138701139968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305014753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2472641851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151667656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15982388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
14835399,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
996110060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427292353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88848562,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1
3014682842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550747437,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0
294879383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213723523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18654889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
326906720,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
308821251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14100537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581434824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251464393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
529514057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
869466956012806144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719572609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459543671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38511495,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2905322722,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1024457178571317249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69444268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875866484,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
246003364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352684094,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1
1086188708,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1
273465705,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
605725751,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4269251653,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
260499866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17890459,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
24769330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899455390101848064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2458963585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760963353363771393,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2195818145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
2351008076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
269437870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780318093939646464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723875864648265728,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
468604352,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2599097865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5397482,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108888738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139834426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
963709811568402432,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
37138078,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15806298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178205812,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
769801828263354368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18107285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
709210651642580992,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
